[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/hooks/useAuth.ts" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/reset-password.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/hooks/useCustomToast.ts" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/reset-password.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/assets/images/fastapi-logo.svg?import" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/login.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/utils.ts" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/reset-password.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/Common/Sidebar.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/_layout.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/Common/UserMenu.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/_layout.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/UserSettings/Appearance.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/_layout/settings.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/UserSettings/UserInformation.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/_layout/settings.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/UserSettings/ChangePassword.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/_layout/settings.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/UserSettings/DeleteAccount.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/_layout/settings.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/Common/ActionsMenu.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/_layout/items.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/Common/Navbar.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/routes/_layout/items.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/Common/SidebarItems.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/components/Common/Sidebar.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/UserSettings/DeleteConfirmation.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/components/UserSettings/DeleteAccount.tsx"
[08/Jul/2024:00:01:28 +0000] - 304 304 - GET http suesue.chickenkiller.com "/src/components/Admin/AddUser.tsx" [Client 31.94.34.235] [Length 0] [Gzip -] [Sent-to frontend] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36" "http://suesue.chickenkiller.com/src/components/Common/Navbar.tsx"
